23534	0	23550
23535	0	23550
23536	0	23550
23537	0	23550
23538	0	23550
23539	0	23550
23540	0	23550
23541	0	23550
23542	0	23550
23543	0	23550
23544	0	23550
23545	0	23550
23546	0	23550
23547	0	23550
23548	0	23550
23549	0	23550
0	1	23536
1	1	23534
2	1	23542
3	1	23542
4	1	23545
5	1	23541
6	1	23547
7	1	23537
8	1	23537
9	1	23541
10	1	23537
11	1	23537
12	1	23536
13	1	23536
14	1	23537
15	1	23541
16	1	23536
17	1	23536
18	1	23535
19	1	23537
20	1	23541
21	1	23536
22	1	23541
23	1	23548
24	1	23535
25	1	23534
26	1	23541
27	1	23535
28	1	23534
29	1	23536
30	1	23534
31	1	23534
32	1	23538
33	1	23537
34	1	23536
35	1	23536
36	1	23535
37	1	23535
38	1	23534
39	1	23543
40	1	23541
41	1	23537
42	1	23541
43	1	23535
44	1	23535
45	1	23535
46	1	23537
47	1	23541
48	1	23541
49	1	23535
50	1	23534
51	1	23534
52	1	23536
53	1	23536
54	1	23537
55	1	23536
56	1	23541
57	1	23549
58	1	23535
59	1	23535
60	1	23535
61	1	23534
62	1	23541
63	1	23534
64	1	23534
65	1	23534
66	1	23534
67	1	23534
68	1	23541
69	1	23535
70	1	23535
71	1	23537
72	1	23535
73	1	23535
74	1	23534
75	1	23535
76	1	23537
77	1	23534
78	1	23534
79	1	23541
80	1	23536
81	1	23534
82	1	23541
83	1	23538
84	1	23537
85	1	23538
86	1	23537
87	1	23535
88	1	23537
89	1	23538
90	1	23541
91	1	23536
92	1	23536
93	1	23549
93	1	23549
93	1	23549
94	1	23535
95	1	23544
96	1	23536
97	1	23537
98	1	23534
99	1	23539
100	1	23538
101	1	23535
102	1	23538
103	1	23538
104	1	23539
105	1	23534
106	1	23549
106	1	23549
106	1	23549
107	1	23535
108	1	23536
109	1	23534
110	1	23534
111	1	23534
112	1	23534
113	1	23538
114	1	23536
115	1	23547
116	1	23534
117	1	23536
118	1	23536
119	1	23538
120	1	23541
121	1	23536
122	1	23534
123	1	23536
124	1	23535
125	1	23538
126	1	23536
127	1	23534
128	1	23539
129	1	23536
130	1	23545
131	1	23542
132	1	23537
133	1	23534
134	1	23538
135	1	23537
136	1	23541
