10623	0	10638
10624	0	10638
10625	0	10638
10626	0	10638
10627	0	10638
10628	0	10638
10629	0	10638
10630	0	10638
10631	0	10638
10632	0	10638
10633	0	10638
10634	0	10638
10635	0	10638
10636	0	10638
10637	0	10638
0	1	10623
1	1	10624
2	1	10623
3	1	10624
4	1	10623
5	1	10624
6	1	10623
7	1	10624
8	1	10623
9	1	10624
10	1	10623
11	1	10624
12	1	10623
13	1	10624
14	1	10623
15	1	10624
16	1	10623
17	1	10624
18	1	10623
19	1	10623
20	1	10624
21	1	10623
22	1	10624
23	1	10623
24	1	10624
25	1	10623
26	1	10624
27	1	10623
28	1	10624
29	1	10623
30	1	10624
31	1	10623
32	1	10624
33	1	10623
34	1	10623
35	1	10624
36	1	10623
37	1	10624
38	1	10623
39	1	10624
40	1	10623
41	1	10624
42	1	10623
43	1	10624
44	1	10623
45	1	10624
46	1	10623
47	1	10624
48	1	10623
49	1	10624
50	1	10623
51	1	10624
52	1	10623
53	1	10624
54	1	10623
55	1	10624
56	1	10623
57	1	10624
58	1	10623
59	1	10623
60	1	10624
61	1	10623
62	1	10623
63	1	10624
64	1	10623
65	1	10624
66	1	10623
67	1	10624
68	1	10623
69	1	10624
70	1	10623
71	1	10624
72	1	10623
73	1	10624
74	1	10623
75	1	10624
76	1	10623
77	1	10624
78	1	10623
79	1	10624
80	1	10623
81	1	10624
82	1	10623
83	1	10624
84	1	10623
85	1	10623
86	1	10624
87	1	10623
88	1	10623
89	1	10624
90	1	10623
91	1	10624
92	1	10623
93	1	10623
94	1	10624
95	1	10623
96	1	10624
97	1	10623
98	1	10623
99	1	10624
100	1	10623
101	1	10624
102	1	10623
103	1	10624
104	1	10623
105	1	10624
106	1	10625
107	1	10623
108	1	10623
109	1	10624
110	1	10623
111	1	10624
112	1	10623
113	1	10623
114	1	10623
115	1	10623
116	1	10623
117	1	10623
118	1	10624
119	1	10623
120	1	10624
121	1	10623
122	1	10623
123	1	10624
124	1	10623
125	1	10624
126	1	10623
127	1	10624
128	1	10623
129	1	10624
130	1	10623
131	1	10624
132	1	10623
133	1	10624
134	1	10623
135	1	10624
136	1	10623
137	1	10624
138	1	10623
139	1	10624
140	1	10623
141	1	10624
142	1	10623
143	1	10624
144	1	10623
145	1	10624
146	1	10623
147	1	10624
148	1	10623
149	1	10624
150	1	10623
151	1	10624
152	1	10623
153	1	10623
154	1	10623
155	1	10624
156	1	10623
157	1	10624
158	1	10623
159	1	10623
160	1	10623
161	1	10624
162	1	10623
163	1	10624
164	1	10623
165	1	10624
166	1	10623
167	1	10623
168	1	10624
169	1	10623
170	1	10624
171	1	10623
172	1	10623
173	1	10624
174	1	10623
175	1	10623
176	1	10624
177	1	10623
178	1	10623
179	1	10623
180	1	10623
181	1	10623
182	1	10623
183	1	10624
184	1	10623
185	1	10624
186	1	10623
187	1	10624
188	1	10623
189	1	10624
190	1	10623
191	1	10624
192	1	10623
193	1	10623
194	1	10624
195	1	10623
196	1	10624
197	1	10623
198	1	10623
199	1	10624
200	1	10623
201	1	10623
202	1	10624
203	1	10623
204	1	10623
205	1	10624
206	1	10623
207	1	10624
208	1	10623
209	1	10623
210	1	10624
211	1	10623
212	1	10624
213	1	10623
214	1	10624
215	1	10623
216	1	10623
217	1	10624
218	1	10623
219	1	10623
220	1	10624
221	1	10623
222	1	10624
223	1	10623
224	1	10624
225	1	10623
226	1	10623
227	1	10623
228	1	10624
229	1	10623
230	1	10624
231	1	10623
232	1	10623
233	1	10623
234	1	10624
235	1	10623
236	1	10623
237	1	10624
238	1	10623
239	1	10623
240	1	10624
241	1	10623
242	1	10623
243	1	10624
244	1	10623
245	1	10624
246	1	10623
247	1	10624
248	1	10623
249	1	10624
250	1	10623
251	1	10623
252	1	10623
253	1	10624
254	1	10623
255	1	10623
256	1	10623
257	1	10623
258	1	10624
259	1	10623
260	1	10623
261	1	10623
262	1	10623
263	1	10623
264	1	10623
265	1	10624
266	1	10623
267	1	10624
268	1	10623
269	1	10624
270	1	10623
271	1	10623
272	1	10623
273	1	10624
274	1	10623
275	1	10624
276	1	10623
277	1	10624
278	1	10623
279	1	10624
280	1	10623
281	1	10624
282	1	10623
283	1	10624
284	1	10623
285	1	10624
286	1	10623
287	1	10623
288	1	10623
289	1	10623
290	1	10624
291	1	10623
292	1	10624
293	1	10623
294	1	10623
295	1	10624
296	1	10623
297	1	10623
298	1	10623
299	1	10624
300	1	10623
301	1	10624
302	1	10623
303	1	10623
304	1	10623
305	1	10624
306	1	10623
307	1	10623
308	1	10624
309	1	10623
310	1	10624
311	1	10623
312	1	10623
313	1	10623
314	1	10623
315	1	10623
316	1	10624
317	1	10623
318	1	10623
319	1	10623
320	1	10623
321	1	10623
322	1	10623
323	1	10624
324	1	10623
325	1	10623
326	1	10623
327	1	10623
328	1	10624
329	1	10623
330	1	10624
331	1	10623
332	1	10624
333	1	10623
334	1	10623
335	1	10623
336	1	10624
337	1	10623
338	1	10623
339	1	10623
340	1	10623
341	1	10623
342	1	10624
343	1	10623
344	1	10623
345	1	10623
346	1	10624
347	1	10623
348	1	10624
349	1	10623
350	1	10623
351	1	10624
352	1	10623
353	1	10623
354	1	10623
355	1	10623
356	1	10623
357	1	10624
358	1	10623
359	1	10624
360	1	10623
361	1	10624
362	1	10623
363	1	10623
364	1	10624
365	1	10623
366	1	10624
367	1	10623
368	1	10623
369	1	10623
370	1	10624
371	1	10623
372	1	10623
373	1	10623
374	1	10623
375	1	10623
376	1	10624
377	1	10623
378	1	10623
379	1	10624
380	1	10623
381	1	10624
382	1	10623
383	1	10623
384	1	10624
385	1	10623
386	1	10624
387	1	10623
388	1	10624
389	1	10623
390	1	10624
391	1	10623
392	1	10624
393	1	10623
394	1	10623
395	1	10624
396	1	10623
397	1	10623
398	1	10623
399	1	10624
400	1	10623
401	1	10623
402	1	10624
403	1	10623
404	1	10623
405	1	10623
406	1	10623
407	1	10624
408	1	10623
409	1	10623
410	1	10624
411	1	10623
412	1	10623
413	1	10623
414	1	10624
415	1	10623
